Daily rainfall(in mm) trends for Chhattisgarh from 01-Jan-2014 to 31-Dec-2023,,
,,
Dates,NORMAL (mm) ,ACTUAL (mm) 
11-Jul-22,12.23,21.48
12-Jul-22,13.42,28.46
13-Jul-22,12.21,34.33
14-Jul-22,10.65,18.73
15-Jul-22,11.43,26.88
18-Jul-22,11.06,23.6
19-Jul-22,12.29,4.29
20-Jul-22,12.24,1.49
21-Jul-22,11.17,4.02
22-Jul-22,10.36,11.15
23-Jul-22,10.5,28.2
24-Jul-22,11.86,19.72
25-Jul-22,11.96,10.72
26-Jul-22,14.45,12.01
27-Jul-22,13.41,12.71
28-Jul-22,13.39,1.05
29-Jul-22,10.95,5.57
30-Jul-22,11.85,5.97
31-Jul-22,10.26,1.76
01-Aug-22,13.73,2.69
02-Aug-22,13.96,4.42
03-Aug-22,13.36,3.2
04-Aug-22,15.43,16.14
05-Aug-22,12.39,8.73
06-Aug-22,10.92,7.35
07-Aug-22,13.15,12.57
08-Aug-22,13.54,30.42
09-Aug-22,13.99,22.91
10-Aug-22,12.13,41.16
11-Aug-22,10.92,14.01
12-Aug-22,11.96,17.87
13-Aug-22,12.97,20.43
14-Aug-22,14.43,37.78
15-Aug-22,14.56,73.88
16-Aug-22,13.98,19.56
17-Aug-22,12.05,0.64
18-Aug-22,10.23,1.2
19-Aug-22,9.71,2.29
20-Aug-22,11.73,16.42
21-Aug-22,11.5,26.52
22-Aug-22,13.86,5.12
23-Aug-22,12.38,1.75
24-Aug-22,7.92,1.49
25-Aug-22,9.18,27.61
26-Aug-22,7.98,2.16
27-Aug-22,9.68,0.2
28-Aug-22,10.59,2.64
29-Aug-22,9.67,14.39
30-Aug-22,9.67,3.45
31-Aug-22,8.69,3.35
01-Sep-22,7.45,4.69
02-Sep-22,8.25,2.49
03-Sep-22,10.38,2.69
04-Sep-22,10.82,10.91
05-Sep-22,9.59,8.96
06-Sep-22,8,1.3
07-Sep-22,8.76,2.68
08-Sep-22,9.72,5.29
09-Sep-22,9.44,2.69
10-Sep-22,9,9.01
11-Sep-22,10.47,20.79
12-Sep-22,11.64,22.75
13-Sep-22,11.19,14.36
14-Sep-22,8.75,12.04
15-Sep-22,7.64,1.71
16-Sep-22,6.63,1.65
17-Sep-22,6.82,2.46
18-Sep-22,5.72,3.33
19-Sep-22,5.57,15.05
20-Sep-22,5.14,18.67
21-Sep-22,5.94,14.1
22-Sep-22,7.36,7.73
23-Sep-22,7.91,5.94
24-Sep-22,6.96,3.18
25-Sep-22,5.48,0.3
26-Sep-22,4.76,2.03
27-Sep-22,5.03,6.69
28-Sep-22,4.19,3.77
29-Sep-22,3.2,8.86
30-Sep-22,3.58,8.02
01-Oct-22,4.93,2.8
02-Oct-22,4.35,0.15
03-Oct-22,3.64,1.43
04-Oct-22,4.05,5.21
05-Oct-22,3.33,5.63
06-Oct-22,2.52,2.47
07-Oct-22,2.73,4.32
08-Oct-22,2.95,3.32
09-Oct-22,3.35,2.07
10-Oct-22,2.39,1.15
11-Oct-22,1.82,11.37
12-Oct-22,2.24,5.79
13-Oct-22,1.75,8.8
14-Oct-22,1.88,2.11
15-Oct-22,1.37,3.6
16-Oct-22,1.18,1.88
17-Oct-22,1.03,3
18-Oct-22,1.73,4.84
19-Oct-22,1.79,1.43
20-Oct-22,2.47,0.18
21-Oct-22,2.41,0.01
22-Oct-22,1.58,0
23-Oct-22,1.48,0
24-Oct-22,1.89,0
25-Oct-22,1.8,0.04
26-Oct-22,1,0
27-Oct-22,0.66,0
28-Oct-22,1.05,0
29-Oct-22,1.01,0
30-Oct-22,1.25,0
31-Oct-22,0.46,0
01-Nov-22,0.32,0
02-Nov-22,0.44,0
03-Nov-22,0.49,0
04-Nov-22,0.68,0.02
05-Nov-22,0.55,0
06-Nov-22,0.43,0
07-Nov-22,0.41,0
08-Nov-22,0.24,0
09-Nov-22,0.15,0
10-Nov-22,0.29,0
11-Nov-22,0.27,0
12-Nov-22,0.29,0
13-Nov-22,0.21,0
14-Nov-22,0.15,0
15-Nov-22,0.31,0
16-Nov-22,0.12,0
17-Nov-22,0.08,0
18-Nov-22,0.19,0
19-Nov-22,0.67,0
20-Nov-22,0.48,0
21-Nov-22,0.45,0
22-Nov-22,0.23,0
23-Nov-22,0.26,0.01
24-Nov-22,0.47,0
25-Nov-22,0.48,0
26-Nov-22,0.56,0
27-Nov-22,0.45,0
28-Nov-22,0.31,0
29-Nov-22,0.14,0
30-Nov-22,0.27,0
01-Dec-22,0.23,0
02-Dec-22,0.32,0
03-Dec-22,0.08,0
04-Dec-22,0.09,0
05-Dec-22,0.34,0
06-Dec-22,0.23,0
07-Dec-22,0.02,0
08-Dec-22,0.06,0
09-Dec-22,0.12,0
10-Dec-22,0.13,0.07
11-Dec-22,0.42,0.01
12-Dec-22,0.29,0.65
13-Dec-22,0.18,0.92
14-Dec-22,0.29,0.11
15-Dec-22,0.17,0.06
16-Dec-22,0.05,0.47
17-Dec-22,0.12,0
18-Dec-22,0.09,0
19-Dec-22,0.18,0
20-Dec-22,0.03,0
21-Dec-22,0.04,0
22-Dec-22,0.03,0
23-Dec-22,0.03,0
24-Dec-22,0.17,0
25-Dec-22,0.32,0
26-Dec-22,0.26,0
27-Dec-22,0.1,0
28-Dec-22,0.13,0
29-Dec-22,0.07,0
30-Dec-22,0.05,0
31-Dec-22,0.09,0
01-Jan-23,0.24,0
02-Jan-23,0.32,0
03-Jan-23,0.37,0
04-Jan-23,0.3,0.03
05-Jan-23,0.46,0.12
06-Jan-23,0.73,0
07-Jan-23,0.25,0
08-Jan-23,0.23,0
09-Jan-23,0.21,0
10-Jan-23,0.24,0
11-Jan-23,0.88,0
12-Jan-23,0.54,0
13-Jan-23,0.43,0
14-Jan-23,0.4,0
15-Jan-23,0.43,0
16-Jan-23,0.42,0
18-Jan-23,0.14,0
19-Jan-23,0.15,0
20-Jan-23,0.37,0
21-Jan-23,0.77,0
22-Jan-23,0.67,0
23-Jan-23,0.4,0
24-Jan-23,0.22,0
25-Jan-23,0.38,0
26-Jan-23,0.29,0
27-Jan-23,0.62,0
28-Jan-23,0.93,0
29-Jan-23,0.7,0
30-Jan-23,0.66,0
31-Jan-23,0.42,0
01-Feb-23,0.74,0
02-Feb-23,0.34,0
03-Feb-23,0.3,0
04-Feb-23,0.43,0
05-Feb-23,0.39,0
06-Feb-23,0.56,0
07-Feb-23,0.6,0
08-Feb-23,0.44,0
09-Feb-23,0.32,0
10-Feb-23,0.56,0
11-Feb-23,0.27,0
12-Feb-23,0.54,0
13-Feb-23,0.35,0
14-Feb-23,0.56,0
15-Feb-23,0.64,0
16-Feb-23,0.4,0
17-Feb-23,0.36,0
18-Feb-23,0.53,0
19-Feb-23,1.14,0
20-Feb-23,0.42,0
21-Feb-23,0.62,0
22-Feb-23,0.87,0
23-Feb-23,0.7,0
24-Feb-23,0.43,0
25-Feb-23,0.58,0
26-Feb-23,0.33,0
27-Feb-23,0.62,0
28-Feb-23,0.7,0
01-Mar-23,0.46,0
02-Mar-23,0.61,0
03-Mar-23,0.54,0
04-Mar-23,0.54,0
05-Mar-23,0.19,0
06-Mar-23,0.23,0
07-Mar-23,0.2,0
08-Mar-23,0.24,0.06
09-Mar-23,0.22,0
10-Mar-23,0.23,0
11-Mar-23,0.55,0.25
12-Mar-23,0.61,0
13-Mar-23,0.35,0
14-Mar-23,0.23,0
15-Mar-23,0.22,0
16-Mar-23,0.37,0.07
17-Mar-23,0.46,1.87
18-Mar-23,0.33,2.23
19-Mar-23,0.26,15.94
20-Mar-23,0.6,6.54
21-Mar-23,0.53,2.46
22-Mar-23,0.6,2.8
23-Mar-23,0.8,1.09
24-Mar-23,0.24,0.14
25-Mar-23,0.82,0.13
26-Mar-23,1.02,0.65
27-Mar-23,0.83,1.17
28-Mar-23,0.5,0.51
29-Mar-23,0.83,0.52
30-Mar-23,0.88,0.23
31-Mar-23,0.73,2.77
01-Apr-23,0.51,6.67
02-Apr-23,0.48,1.47
03-Apr-23,0.52,0.01
04-Apr-23,0.42,0
05-Apr-23,0.5,0.29
06-Apr-23,0.78,0.44
07-Apr-23,0.55,2.31
08-Apr-23,0.54,0.38
09-Apr-23,0.5,0.19
10-Apr-23,0.56,0.72
11-Apr-23,0.39,0.02
12-Apr-23,0.57,0
13-Apr-23,0.2,0
14-Apr-23,0.24,0.11
15-Apr-23,0.4,0
16-Apr-23,0.37,0
17-Apr-23,0.36,0
18-Apr-23,0.8,0
19-Apr-23,1.06,0.01
20-Apr-23,0.57,0.74
21-Apr-23,0.37,1.87
22-Apr-23,0.36,0.62
23-Apr-23,0.49,7.86
24-Apr-23,0.54,4.11
25-Apr-23,0.46,3.89
26-Apr-23,0.38,4.79
27-Apr-23,0.49,0.45
28-Apr-23,0.25,1.86
29-Apr-23,0.37,1.95
30-Apr-23,0.59,2.83
01-May-23,0.61,8.84
02-May-23,0.48,4.82
03-May-23,0.64,5.46
04-May-23,0.58,0.94
05-May-23,0.7,0.31
06-May-23,0.75,2.5
07-May-23,0.49,0.1
08-May-23,0.53,0.91
09-May-23,0.36,0.07
10-May-23,0.43,1.32
11-May-23,0.61,0.25
12-May-23,0.63,0
13-May-23,1.07,0
14-May-23,0.89,0
15-May-23,0.8,0
16-May-23,0.89,0.03
17-May-23,0.62,0
18-May-23,0.74,0
19-May-23,0.82,0.24
20-May-23,0.41,3.71
21-May-23,0.53,0.72
22-May-23,0.43,3.69
23-May-23,0.62,2.79
24-May-23,0.67,0.34
25-May-23,0.65,0.22
26-May-23,0.67,0.78
27-May-23,0.5,0.4
28-May-23,0.68,1.76
29-May-23,1.14,0.15
30-May-23,1.19,0.47
31-May-23,0.72,0.46
01-Jun-23,1.24,0.14
02-Jun-23,1.57,0.04
03-Jun-23,2.58,0
04-Jun-23,3.29,0.01
05-Jun-23,2.52,0.62
06-Jun-23,2.85,0.51
07-Jun-23,2.95,0.47
08-Jun-23,2.41,0.04
09-Jun-23,3.49,0.03
10-Jun-23,4.05,0.01
11-Jun-23,5,0.12
12-Jun-23,4.87,0.11
14-Jun-23,4.32,0.54
15-Jun-23,5.08,0.72
16-Jun-23,4.97,0.2
17-Jun-23,5.64,0.04
18-Jun-23,5.1,0.29
19-Jun-23,6.57,0.32
20-Jun-23,7.37,0.22
21-Jun-23,7.66,3.44
22-Jun-23,7.91,8.41
23-Jun-23,8.33,18.36
24-Jun-23,10.03,7.36
25-Jun-23,10.06,13.31
26-Jun-23,11.14,34.79
27-Jun-23,12.42,34.8
28-Jun-23,12.07,23.22
29-Jun-23,9.33,11.31
30-Jun-23,10.73,7.84
01-Jul-23,11.72,1.03
02-Jul-23,11.2,0.24
03-Jul-23,12.39,0.51
04-Jul-23,12.59,4.31
05-Jul-23,13.44,11.81
06-Jul-23,11.63,8.85
07-Jul-23,11.42,29.87
08-Jul-23,13,11.3
09-Jul-23,10.68,9.89
10-Jul-23,10.36,1.04
11-Jul-23,12.23,11.73
12-Jul-23,13.42,3.98
13-Jul-23,12.21,1.32
14-Jul-23,10.65,3.73
15-Jul-23,11.43,3.75
16-Jul-23,12.65,18.22
17-Jul-23,11.63,24.56
18-Jul-23,11.06,20.72
19-Jul-23,12.29,19.99
20-Jul-23,12.24,14.26
21-Jul-23,11.17,13.46
22-Jul-23,10.36,15.99
23-Jul-23,10.5,17.05
24-Jul-23,11.86,8.27
25-Jul-23,11.96,7.09
26-Jul-23,14.45,5.14
27-Jul-23,13.41,15.47
28-Jul-23,13.39,13.4
29-Jul-23,10.95,10.96
30-Jul-23,11.85,10.58
31-Jul-23,10.26,2.99
01-Aug-23,13.73,8.77
02-Aug-23,13.96,31.01
03-Aug-23,13.36,57.85
04-Aug-23,15.43,16.45
05-Aug-23,12.39,6.37
06-Aug-23,10.92,3.61
07-Aug-23,13.15,4.75
08-Aug-23,13.54,1.23
09-Aug-23,13.99,0.22
10-Aug-23,12.13,0.81
11-Aug-23,10.92,1.59
12-Aug-23,11.96,2.43
13-Aug-23,12.97,1.1
14-Aug-23,14.43,0.73
15-Aug-23,14.56,3.65
16-Aug-23,13.98,3.54
17-Aug-23,12.05,5.39
18-Aug-23,10.23,21.34
19-Aug-23,9.71,30.47
20-Aug-23,11.73,5.84
21-Aug-23,11.5,0.99
22-Aug-23,13.86,1.18
23-Aug-23,12.38,6.32
24-Aug-23,7.92,9.93
25-Aug-23,9.18,7.01
26-Aug-23,7.98,3.7
27-Aug-23,9.68,4
28-Aug-23,10.59,1.32
29-Aug-23,9.67,0.61
30-Aug-23,9.67,0.61
31-Aug-23,8.69,2.2
01-Sep-23,7.45,0.32
02-Sep-23,8.25,0.83
03-Sep-23,10.38,7.65
04-Sep-23,10.82,20.75
05-Sep-23,9.59,12.25
06-Sep-23,8,12.7
07-Sep-23,8.76,16.53
08-Sep-23,9.72,18.06
09-Sep-23,9.44,8.2
10-Sep-23,9,2.02
11-Sep-23,10.47,4.55
12-Sep-23,11.64,6.9
13-Sep-23,11.19,20.41
14-Sep-23,8.75,28.34
15-Sep-23,7.64,38.58
16-Sep-23,6.63,6.76
17-Sep-23,6.82,0.58
18-Sep-23,5.72,1.53
19-Sep-23,5.57,5.36
20-Sep-23,5.14,3.18
21-Sep-23,5.94,25.72
22-Sep-23,7.36,22.64
23-Sep-23,7.91,18.45
24-Sep-23,6.96,8.63
25-Sep-23,5.48,4.36
26-Sep-23,4.76,3.58
27-Sep-23,5.03,5.87
28-Sep-23,4.19,3.16
29-Sep-23,3.2,8.37
30-Sep-23,3.58,7.87
01-Oct-23,4.93,2.92
02-Oct-23,4.35,7.91
03-Oct-23,3.64,15.89
04-Oct-23,4.05,7.89
05-Oct-23,3.33,1.25
06-Oct-23,2.52,0.26
07-Oct-23,2.73,0.17
08-Oct-23,2.95,0.25
09-Oct-23,3.35,0
10-Oct-23,2.39,0
11-Oct-23,1.82,0
12-Oct-23,2.24,0
13-Oct-23,1.75,0
14-Oct-23,1.88,0
15-Oct-23,1.37,0
16-Oct-23,1.18,0
17-Oct-23,1.03,0
18-Oct-23,1.73,0.85
19-Oct-23,1.79,0.14
20-Oct-23,2.47,0.01
21-Oct-23,2.41,0.03
22-Oct-23,1.58,0
23-Oct-23,1.48,0
24-Oct-23,1.89,0
25-Oct-23,1.8,0
26-Oct-23,1,0
27-Oct-23,0.66,0
28-Oct-23,1.05,0
29-Oct-23,1.01,0
30-Oct-23,1.25,0
31-Oct-23,0.46,0
01-Nov-23,0.32,0
02-Nov-23,0.44,0.23
03-Nov-23,0.49,0.27
04-Nov-23,0.68,1.38
05-Nov-23,0.55,0.03
06-Nov-23,0.43,0.6
07-Nov-23,0.41,0.51
08-Nov-23,0.24,0.04
09-Nov-23,0.15,0
10-Nov-23,0.29,0
11-Nov-23,0.27,0
12-Nov-23,0.29,0
13-Nov-23,0.21,0
14-Nov-23,0.15,0
15-Nov-23,0.31,0
16-Nov-23,0.12,0
17-Nov-23,0.08,0
18-Nov-23,0.19,0
19-Nov-23,0.67,0
20-Nov-23,0.48,0
21-Nov-23,0.45,0
22-Nov-23,0.23,0.02
23-Nov-23,0.26,0
24-Nov-23,0.47,0.08
25-Nov-23,0.48,0.76
26-Nov-23,0.56,0.07
27-Nov-23,0.45,0
28-Nov-23,0.31,0
29-Nov-23,0.14,0.89
30-Nov-23,0.27,0.14
01-Dec-23,0.23,0.07
02-Dec-23,0.32,0.02
03-Dec-23,0.08,0
04-Dec-23,0.09,0
05-Dec-23,0.34,1.12
06-Dec-23,0.23,11.81
07-Dec-23,0.02,16.45
08-Dec-23,0.06,1.99
09-Dec-23,0.12,0.02
10-Dec-23,0.13,0
11-Dec-23,0.42,0
12-Dec-23,0.29,0
13-Dec-23,0.18,0
14-Dec-23,0.29,0
15-Dec-23,0.17,0
16-Dec-23,0.05,0
17-Dec-23,0.12,0
18-Dec-23,0.09,0
19-Dec-23,0.18,0
20-Dec-23,0.03,0
21-Dec-23,0.04,0
22-Dec-23,0.03,0
23-Dec-23,0.03,0
24-Dec-23,0.17,0
25-Dec-23,0.32,0
26-Dec-23,0.26,0
27-Dec-23,0.1,0
28-Dec-23,0.13,0
29-Dec-23,0.07,0
30-Dec-23,0.05,0
31-Dec-23,0.09,0
